"Posts","Label"
"  ይሄ ሁሉ እየሆነ  ምድሪቱ ቀውጢ ቀውጢ እየሸተተች እንኳ አብዛኛው ህዝብ በጭንቀት ውስጥ ሆኖ እየቃተተ ጥቂት ፕሮቴስታንት ነን ባዮች የሚያሳዩት ደስታና ፈንጠዝያ ገራሚ ሆኗል  ","Free"
"ከየቤተ እምነቱ ሆዳም ባይጠፋም የፕሮቴስታንቱ ሁኔታና ፈንጠዝያ ላየ ለተመለከተ ሰው ግን ምን ቢያዩና ቢሰሙ ነው እንዲህ የሚያስፈነጥዛቸውም ያስብላል  ሀገር በአፍጢሟ ብትደፋ ደንታም ግድም የማይሰጣቸው  ቀንም ማታም  አቢይ  አቢይ  አቢይ ብቻ  ከአቢይ ውጪ ወደ ውጪ  የሚሉ በዝተው ስታይም ትገረማለህ  ትደነቃለህም  ","Free"
"አቢይ የኢትዮጵያን ህዝብ ፕሮቴስታንት ለማድረግ እየሰራ እንደሆነ  የውጪዎቹ ጋዜጠኞች ጭምር መፃፍ ጀምረዋል ","Free"
" በሀገር ውስጥ የሚገኙ የፕሮቴስታንት ነቢያቱም በግልፅ ምክር እየሰጡ ነው  ቀሪውን  አመት ከአቢይ አህመድ ውጪ ሌላ መሪ ለኢትዮጵያ እንደማያስፈልጋት  ጌታ ነግሮናል እያሉም ነው ","Free"
" ተቃዋሚዎች አርፋችሁ ተቀመጡ  ዋአአ ም እያሉ ነው  ይሄም ሌላ  ጓ ነው         አንጭብጭቡ አለ ፓስተርዬ  ","Free"
" ኮሮናም ሌላ ስጋት እየሆነ እየመጣ ነው  ኮሮና በግድ ተለምና ለእያንዳንዱ ዜጋም በውድም በግድም እየታደለች ነው  በየቤቱ እያንኳኳች እየገባችም ነው  ","Free"
"በአባቶች ፀሎት  በጥንቃቄ ተይዛ  ታስራ የነበረችው ኮሮና አሁን ተፈትቷ አደገኛ ሆናለች  ከምር ቅብጠቱ በዝቷል  መጨማለቁም በዝቷል  ","Free"
"በብዛት የሚደርሱኝን መረጃዎች ሳይ  በኮሮና የሚለከፈውም  የሚሞተውም የትየለሌ እየሆነ መምጣቱን እየታዘብኩም ነው  አልረፈደም  ሰዎችዬ እንጠንቀቅ  ጓ እየበዛ ነው ","Free"
"  መነሻውን በእስያ ያደረገ እና ኬሚካል የማይገድለው አደገኛ የሆነ የወባ ትንኝ በኢትዮጵያ መከሰቱም ዛሬ ተሰምቷል  ","Free"
" አንዲት የወባ ትንኝ ከእስያ መጥታ ሀገር ምድሩን ተራብታ ወራዋለች እያሉም ነው  ","Free"
"መጀመሪያ በጅቡቲ  ከዚያ በሶማሌ ክልል የተገኘችው ይህቺ ገዳይ ወባ አሁን በኢትዮጵያ በስፋት እየተስፋፋች መሆኗ እና በተለይ እስከ ምስራቅ ኦሮሚያ ዝዋይ ድረስ መስፋፋቷ ነው የተነገረው ","Free"
" የወባ ትንኟ በተለየ መልኩ የመራቢያ ምቹ ስፍራዋ ከተሞች ውስጥ መሆኑም ስጋቱን ከፍ አድርጎታል ነው የተባለው  ","Free"
"ከሁሉ ከሁሉ ወባዋ ገዳይ ናት  እሷን ግን ኬሚካል አይገድላትም ነው የሚሉት የዜናው ሰዎች   ጓ","Free"
" ከጅቡቲ የመጣ ነው የተባለ አንበጣም ዳግም በአፋር በኩል እየመጣ ነውም ተብሏል  መንግስት አንበጣው ሳይስፋፋ በአውሮጵላን የታገዘ የኬሚካል ርጭትም እያካሄድኩም ነው እያለ ነው  ","Free"
"ሆኖም ግን አንበጣው አምልጦ በድጋሚ ወደ ትግራይና ሰሜን ወሎ እና ደቡብ ወሎ  ሰሜን ሸዋና ምስራቅ ኦሮሚያ ደቡብም ከገባ አደጋው ከፍ ያለ ነው እየተባለ ነው  ይሄም ሌላ  ጓ  ነው ","Free"
" በእስልምና እምነት ተከታዮች ዘንድ አህባሽና ሰለፊያ የሚለው ክርክር እየጦዘ መምጣቱ  የኦሮሞ አክራሪዎቹ እነ አህመዲን ጀበል በመጅሊሱ ላይ ግልፅ ዘመቻና ስድብ መጀመራቸው  ፍረጃውም ከፍ እያለ  መጅሊሱን ከዲያቆን ዳንኤል ክብረት ጋር አያይዘው እየዬ ማለት መጀመራቸውን ስታዩ መጨረሻ ላይ እዳ ፍዳው ወደየት እንደሚዞር መገመቱ አይከብድም   ጓ ","Free"
"  ምእራብ ጎጃም ታርዶ  ተዘርፎ  የተረፈው ተፈናቅሎ በበረሀ እየረገፈ ነው  ሰሜን ጎንደር በአቢይ አህመድ መልካም ፈቃድ በጎረቤት ሀገር ሱዳን እንዲወረር ተደርጓል  ","Free"
"ደቡብ ጉማይድሌ ህዝቡ ተፈናቅሎ እድማው በእሳት እንዲጋይ  እንሰቱ እንዲጨፈጨፍ ተደርጓል  እሳት መላዋ ኢትዮጵያ እያወደመ ነው  ብዙዎች ሱቆቻቸው እንዲወድሙና መናጢ ደሀ እንዲሆኑ እየተደረገ ነው  የዚህ መጨረሻው ያሳስባል  ጓ ","Free"
" በምስራቅ ጎጃም አቡነ ማርቆስ በመንግስት ድጋፍ ገብተው እንዲበጠብጡ ተደርጓል  ","Free"
"ሲኖዶሱም ድጋፉን ሰጥቷቸዋል  በግልፅ ኦርቶዶክስን የሚያነውሩ  የሚሰድቡ ጳጳስ ከህዝቡ ይሁንታ ውጪ በግድ ዳግም በመመለሳቸው ውጥረት ተፈጥሯል ","Free"
" ትናንት በነበረ ተቃውሞም ብዙ አባቶች  ካህናትና መነኮሳት ወደ በፌደራል ፖሊስ እየተወገሩ ዘብጥያ እንዲወርዱ ተደርጓል  ","Free"
"ምስራቅ ጎጃምን በሀይማኖት ሰበብ ጦር ለማማዘዝ የሚሰራው ሂሳብ እየተሳካም ይመስላል  ወንድማማቾቹ ቆም ብለው ካላሰቡ በቅርቡ አማራው በጎጃም እርስ በእርሱ  ጓ       ","Free"
" በዚያም አለ በዚህ አሁን የሰሜኑ ኢትዮጵያ ክፍል በዘርፈ ብዙ ችግር እንዲድ  እንዲደኸይ  አንገቱንም እንዲደፋ ተደርጓል  ለአማራ ብዙ የቤት ስራ ተዘጋጅቶለታል ","Free"
" በህወሀት የተጀመረው አማራ ጠል የፖለቲካ ሴራ በሀይለኛው ፍሬ አፍርቷል ","Free"
" ህወሀት ለራሷ ጥቅም ስትል የጀመረችው የትግሬን ከአማራ የመለያየት ስራ አሁን ፍሬ አፍርቶ ውሻ በቀደደው ጅብ ገብቶ የሌለ ነገሩን አጡዞታል ","Free"
" ሁለቱ ነገዶች ሆድና ጀርባ እንዲሆኑ በመደረጉ ለእነ አቢይ ሽመልስ በደንብ እንዲፈነጩ እድልና በር ከፍቶላቸዋል  ","Free"
"በሰሜን እርስ በእርስ መበሻሸቁም እንደቀጠለ ነው ","Free"
" ፎጣ ለባሽ  ሽርጥ ለባሽ እየተባባለ ይመዣረጥልኛል   ጓ ","Free"
" አሁን በከተማም በገጠርም ስራ የለም  በከተማም ረሀብ ገብቷል እየተባለ ነው  በሽታው  ጦርነቱ  እሳቱ ሁሉ አስፈሪ ሆኖ እየመጣ ነው ","Free"
" ለብዙዎች የቤት ኪራይ መክፈል ጭንቅ ሆኗል  ቁርስና ምሳ የማይበሉ ወገኖች በዝተዋል  ","Free"
"ሙስናው ሌብነቱም የዚያኑ ያህል ጨምሯል  መኪና በቀን ብርሀን አስቁመው እንደ ኬኒያ  ደቡብ አፍሪካ የሚዘርፉ እና የሚሰወሩ ዘራፊዎች በዝተዋልም እየተባለ ነው ","Free"
" አምሽቶ ወደ ቤት መግባት ከባድና አስቸጋሪ መሆኑም እየተነገረ ነው  ይሄን ሁሉ እያየንና እየሰማን ወደ ፈጣሪያችን ለመመለስ  ንስሀም ለመግባት  ስጋወደሙን ለመቀበልም ወኔ ያጣን የትየለሌ ነን  ፈጣሪ ይሁነን  ","Free"
" እንዲያም ሆኖ ዶፍተር አቢይ ሳር ቅጠሉን ሁሉ ጴንጤ ሊያደርግ ቆርጦ መነሳቱን የውጮቹ መገናኛ ብዙሀንም ጭምር እየመሰከሩ ነው  ","Offensive"
"አንድ ዲያቆን ዳንኤል ክብረትን በቤተ መንግስት አካባቢ ያዩ ሙስሊሞችና ፕሮዎች ሄጵ ቢሉም ጠቅላዩ ሀዋርያዊ ተጋድሎአቸውን አጠንክረው መቀጠላቸውም ታውቋል  ","Offensive"
"ሰሞኑን ግን  ድምፃችን ይሰማዎች ምን እንደሰሙ አላውቅም ጠቅላዩ ላይ  ጓ ማለት አብዝተዋል  ጌታቸውን የተቀበለ ይበለጥጋል  ያልተቀበለ አፈር ከደቼ ይበላታል  ብለዋል እነ ጋሽ ታዬ  ","Offensive"
"  ሰላም  ዋሉልኝ   ","Free"
" ጓ ነው  ጓ ንሳማ ተቀበል አሜን ሀሌ ሉያ ","Free"
"ሰው ማለት እኮ ቅኔ ነው  ","Free"
"የዛሬ ሺ አመት ከአምስት ቀን በፊት በእለተ እሁድ በእስራኤል ኢየሩሳሌም የሚቀድሙትም ህዝብ የሚከተሉትም  ሆሳእና ለዳዊት ልጅ በጌታ ስም የሚመጣ የተባረከ ነው  ሆሳእና በአርያም እያሉ ይጮኹ ነበር  ማቴ    ","Free"
" የዘንባባ ዛፍ ዝንጣፊ ይዘው ሊቀበሉት ወጡና  ሆሳእና  በጌታ ስም የሚመጣ የእስራኤል ንጉስ የተባረከ ነው እያሉ ጮኹ  ዮሀ    ይሄ እንግዲህ የሆነው በኢየሩሳሌም ከተማ ነበር  ","Free"
"ከአምስት ቀን በኋላ ","Free"
"ያው ህዝብ  ያው የእለተ ሆሳእና ህዝብ  ያው የኢየሩሳሌም ነዋሪ መንግስት በጠራው የፍርድ ሸንጎ ጉባኤ ላይ ማንም ሳያስገድደው  ሳያባብለው  ሳይደልለው በገዛ ፈቃዱ ግልብጥ ብሎ አደባባይ ወጥቶም ሲሰለፍ  ሲፎክር ዋለ  በእለተ አርብ በዚያው በኢየሩሳሌም አደባባይ ገዢዎችን እና አስተዳዳሪዎችን አስጨንቆ  ሁሉም  ይሰቀል አሉ  ","Free"
"ገዢውም  ምን ነው ያደረገው ክፋት ምንድር ነው አለ  እነርሱ ግን  ይሰቀል እያሉ ጩኸት አበዙ  ማቴ       በመጨረሻም አሰቀሉት ","Free"
" መሞቱንም ቆመው አይተው አረጋግጠው ወደቤታቸውም ሄዱ  ሰው ማለት ቅኔ ነው  ","Free"
"ሚያዝያ  ኢትዮጵያ   ","Free"
" ከብዙ ሺ አመታት በኋላ መላው የአዲስ አበባ ከተማ ነዋሪ የ ሺብር ቲሸርት ከገዢው ፓርቲ ተቀብሎ ግልብጥ ብሎም ወጥቶ መስቀል አደባባይን በማጥለቅለቅ ድጋፉን ለኢህአዴግ ገለጠ ","Free"
" በወቅቱ የድርጅቱ መሪም በማእበሉ ሰከሩ  ፎከሩም  ","Free"
"ከአንድ ቀን በኋላ  መሸም  ደግሞም ነጋ  ሚያዚያ   አምም ሆነ  በማግስቱ መስቀል አደባባይ ከትናንቱ በባሰ መቶ እጥፍ በህዝብ ሱናሚ ተጥለቀለቀ ","Free"
" የአዲስ አበባ ህዝብ ነቅሎ ወጥቶ ድጋፉን ለቅንጅት ገለፀ  ትናንት ለቲሸርት ","Free"
"ዛሬ ለነፃነት ብሎም ሲዘምር ዋለ  ነፃነቱ ግን ይኸው የውሀ ሽታ እንደሆነ ቀረ  ","Free"
"ከአመታት በፊት  ከአንዳንድ የኦሮሚያ ወረዳዎች እና ከሙሉ ትግራይ በቀር መላው ኢትዮጵያዊ በያለበት ለነውጡ አመራሮች አደባባይ ወጥቶ ድጋፉን ገለጠ  ","Free"
"የአማራው ማሽቃበጥማ ለጉድ ነበር  አቢይ ሳንባዬ ነው በተቃዋሚዎች የተወረወረ ነው የተባለን ቦንብ ሁላ እየቀለበ ራሱን አሳልፎ እስከ መስጠት ሁሉ ደረሰ  ይሄ በመላው አለም በሚገኙ ኢትዮጵያውያን ዘንድም የታየ  የተተገበረም ነበር  ለነውጡ መሪዎች ጨርቁን እስከ መቅደድ ሁላ የደረሰውን ቤቱ ይቁጠረው  አዳሜና ሄዋኔ በያለበት ሰከረ  ኧረ ቀስ የምንል ጥቂቶች ተረገምን  ተሰደብን  ተገለልን  ","Offensive"
"አምና  ኦፌኮን የተቀላቀለውና አሁን ዘብጥያ ተወርውሮ በረሀብ አድማ እየከሳ  እየጠቆረ  እየሟሟ  የሚገኘው ጃዋር መሀመድን ለመቀበል  በዚያውም እግረመንገዳቸውን ለፖለቲካ ፓርቲው ድጋፍ ለመስጠት ሚሊዮኖች አደባባይ እየወጡ ድጋፋቸውን ሰጡት ","Free"
" ለእኛ ኦሮሞዎች አንተ ነፃ አውጪያችን  ከፈጣሪም የተሰጠህ ስጦታችን ነህም አሉት  ሰልፈኛው ሁሉ በአፋን ኦሮሞ አቢይንና ብልፅግናን በጃዋር ፊት ሞለጨ  ረገመ  አወገዘ  ","Free"
"የመደመር መፅሀፍንም በአደባባይ ቀደደ  በእሳትም አወደመ  ቄሱም  ሼኩም  ፓስተሩም ከአቢይ ዘንድ ቆመ  ","Free"
" ቆይቶ ጃዋር ታሰረ  ዘብጥያም ወረደ  ልሳኑ የነበረው ኦኤምኤንም ተዘጋ  ህዝቡም ወደቤቱ ተመለሰ  ቄሱም ወደ ቤተ ክህነት  ሼኩም ወደ መስጊድ  ፓስተሩም ወደ ቸርች ተመለሰ  ","Free"
"ህዝቤ ሆዬ ጃዌን ቢጠብቅ ቢጠብቅ አይፈታም  ሰልፍ ደግሞ እያማረው ነው  አምሮቱን ደግሞ በኮሮናም ቢሉ የሚደግፈውንም ስላጣ ለመሰለፍ አልቻለም  ምክንያትም አጣ  ጨነቀው ህዝቤ ","Free"
" በህዝብ ጭብጨባ የቆሙት የነውጡ መሪ ድጋፋቸው እየሳሳ መጣ  የዳያስፖራው አይንህን ላፈር ማለት  ትግራይ ድሮም አልደገፈ በምክንያት ረገፈ","Free"
"  አማራ ከአናቱ ላይ ሰቅሎት የነበረውን በአንደዜ አሽቀንጥሮ ጥሎት አረፈው  አዲስ አበባማ ያንገሸግሸው ያዘ  ድጋፉ ሳሳ  ","Free"
"ጨነቃቸውም  እናም ለዚያ ሰልፍ ለጠማው ለጃዋር አድናቂ አምሮቱን እንዲወጣ ጥሪ አቀረቡለት  መፈክርም ፅፈው  አበልም ስንቅ ይሆነው ዘንድ ቋጥረው የሆነው ይሄው ነው  ","Free"
" አሁን የነውጡን መሪ ደጋፊዎች ለማወቅ  ለመረዳትም  ጠቅላዩ ፌስቡክ ገፅ ላይ ገብቶ ኮመንቶችን ማንበብ ብቻውን በቂ ነው   አሜን ሀሌሉያ   ውዴ ልበልህ ሽልማቴ   የሳሮኑ ፅጌሬዳ  አንተ ብቻ ንጉስ  የልባችን ማረፊያ  የእኔ ጌታ ምን ልሁንልህ የተቀባህ  አለታችን  በደሙ ይከልልህ  አንተ ብቻ ምራን  የጌታ ልጅ  ወዘተ በሚሉ ጥቂት እህቶች ድጋፍ ብቻ ተወስኖ ቀርቷል ","Offensive"
" ይሄ ሰሞኑን ለጠቅላዩ ሰልፍ የወጣውን ህዝብ ድጋሚ አደባባይ ወጥቶ ማየት ከፈለጋችሁ  የምርጫው ምዝገባ አልቆ ጃዋር ይፈታና ለማየት ያብቃችሁ ","Free"
"አንድም ሳይቀር ይሄው ህዝብ ምድሪቱን ይሞላታል  በሰልፉም ላይ ልክ እንዷሁኑ እንደ ብልጥ ገና  ነፍጠኛው ይወገዛል  አብን ይወገራል  ባልደራስ ይደበደባል  ","Free"
"ኢዜማ ይታቀፋል  ኦሮሙማ ይቀነቀናል  ኦርቶዶክስም ይወደም ይባላል  እናም የእኛ ሰው ቅኔ ነው  በሰልፍ ጉዳይ ጣጣም ጭንቅም የለበትም  ሼምም አያውቅ ","Free"
" ሰልፍ ካለ መቀላቀል ነው  በውድም በግድም ይሰለፋል  ","Free"
"ይሄ ህዝብ በሰልፍ ንጉሱ እግር ስር ተደፍቷል  በሰልፍ ንጉሱን ከዙፋኑ አውርዶ አሟሟታቸውን የከፋ አድርጓል  ይሄው ህዝብ በሰልፍ ደርግን ከጨረቃ ላይ ሰቅሏል  በ","Free"
"ሰልፍም አፈር ከደቼ አብልቷል  ይሄው ህዝብ ወያኔን በሰልፍ ተቀብሎ  በሰልፍ ወደ ሲኦል ሸኝቷታል  ይሄው ህዝብ የዛሬ  አመት የነውጡን መሪዎች በሰልፍ ተቀብሏል  መጨረሻውን እድሜ ከሰጠን አብረን ማየት ነው ","Offensive"
"ሻሎም    ሰላም    ","Free"
" እውነተኛ ሰልፍ ማለት ለተቃዋሚም  ለደጋፊም እኩል ፈቅዶ ማየት ነው  ","Free"
"ትናንት ለቲሸርት ዛሬ ለነፃነት  እንዲል ፍቀዱለትና እዩት ","Free"
"የሚቀድሙትም ህዝብ የሚከተሉትም  ሆሳእና ለዳዊት ልጅ በጌታ ስም የሚመጣ የተባረከ ነው  ሆሳእና በአርያም እያሉ ይጮኹ ነበር  ማቴ   ","Free"
"  የዘንባባ ዛፍ ዝንጣፊ ይዘው ሊቀበሉት ወጡና  ሆሳእና  በጌታ ስም የሚመጣ የእስራኤል ንጉስ የተባረከ ነው እያሉ ጮኹ  ዮሀ   ","Free"
"ይሄ እንግዲህ የወንጌል ምስክርነት ነው ","Free"
" ሁሉም  ይሰቀል አሉ  ገዢውም  ምን ነው ያደረገው ክፋት ምንድር ነው አለ  እነርሱ ግን  ይሰቀል እያሉ ጩኸት አበዙ  ማቴ  ","Free"
" እናም ጎዶኞቼ ምሽት   ሰአት ሲሆን ጫ ጮጋም ብላችሁ የዛሬ የእለተ አርብ መርሀ ግብራችንን በያላችሁበት ሰብሰብ ብላችሁ ትከታተሉ ዘንድ ከወዲሁ እናሳውቃችኋለን  ጠብቁን  ","Free"
